campaign_id,analysis_report_id,segment_id,episode_sequence_number,episode_type,start,end,duration_hours,measurement_count,starting_radon,ending_radon,min_radon,max_radon,mean_radon,median_radon,absolute_concentration_change,relative_concentration_change_percent,mean_adjacent_slope_bq_m3_per_hour,robust_episode_slope_bq_m3_per_hour,maximum_positive_slope,maximum_negative_slope,local_variability,concentration_level_distribution,dynamic_state_distribution,distance_from_previous_gap_hours,distance_to_next_gap_hours,nearby_gap_count,quality_status,confidence_score,confidence_category,confidence_reason_codes,regime_algorithm_version,episode_algorithm_version,parameter_set_identifier,legacy_episode_label,mean_slope_bq_m3_per_hour,regime_confidence_score,regime_confidence_label,algorithm_version
3,12,17,4,STABLE_LOW,2024-07-03T15:40:00+00:00,2024-07-03T17:40:00+00:00,2.0,3,11.0,7.0,7.0,21.0,13.0,11.0,-4.0,-36.364,-1.333,-2.0,10.0,-14.0,1.333,"{""LOW"": {""count"": 3, ""percent"": 100.0}}","{""STABLE"": {""count"": 3, ""percent"": 100.0}}",90.933,39.0,2,OK,0.849,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,1.0,0.849,HIGH,episode_analysis_v2.1
3,12,17,5,UNSTABLE_TRANSITION,2024-07-03T18:40:00+00:00,2024-07-05T02:40:00+00:00,32.0,33,11.0,11.0,2.0,25.0,10.182,11.0,0.0,0.0,0.121,0.0,20.0,-14.0,3.212,"{""LOW"": {""count"": 33, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 33, ""percent"": 100.0}}",93.933,6.0,2,OK,0.853,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-0.091,0.853,HIGH,episode_analysis_v2.1
3,12,17,6,STABLE_LOW,2024-07-05T03:40:00+00:00,2024-07-05T05:40:00+00:00,2.0,3,18.0,11.0,11.0,19.0,16.0,18.0,-7.0,-38.889,0.0,-3.5,7.0,-8.0,1.833,"{""LOW"": {""count"": 3, ""percent"": 100.0}}","{""STABLE"": {""count"": 3, ""percent"": 100.0}}",126.933,3.0,2,OK,0.891,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,1.333,0.891,HIGH,episode_analysis_v2.1
3,12,17,7,UNSTABLE_TRANSITION,2024-07-05T06:40:00+00:00,2024-07-05T08:40:00+00:00,2.0,3,14.0,37.0,14.0,37.0,23.333,19.0,23.0,164.286,8.667,11.5,18.0,3.0,2.333,"{""LOW"": {""count"": 3, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 3, ""percent"": 100.0}}",129.933,0.0,2,OK,0.824,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,4.333,0.824,HIGH,episode_analysis_v2.1
3,12,18,1,QUALITY_AFFECTED,2024-07-05T20:40:00+00:00,2024-07-05T20:40:00+00:00,0.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,0.0,N/A,N/A,N/A,N/A,0.0,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 1, ""percent"": 100.0}}",0.0,37.0,2,QUALITY_AFFECTED,0.25,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,N/A,0.25,LOW,episode_analysis_v2.1
3,12,18,2,UNSTABLE_TRANSITION,2024-07-05T21:40:00+00:00,2024-07-07T09:40:00+00:00,36.0,37,18.0,64.0,5.0,64.0,17.838,16.0,46.0,255.556,1.595,1.278,34.0,-12.0,3.811,"{""LOW"": {""count"": 37, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 37, ""percent"": 100.0}}",1.0,0.0,2,LOW_CONFIDENCE,0.852,HIGH,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""PERSISTENCE_ADJUSTED_STATE"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,1.311,0.852,HIGH,episode_analysis_v2.1
3,12,19,1,QUALITY_AFFECTED,2024-07-07T23:40:00+00:00,2024-07-07T23:40:00+00:00,0.0,1,119.0,119.0,119.0,119.0,119.0,119.0,0,0.0,N/A,N/A,N/A,N/A,0.0,"{""ELEVATED"": {""count"": 1, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 1, ""percent"": 100.0}}",0.0,58.0,2,QUALITY_AFFECTED,0.25,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,N/A,0.25,LOW,episode_analysis_v2.1
3,12,19,2,UNSTABLE_TRANSITION,2024-07-08T00:40:00+00:00,2024-07-08T01:40:00+00:00,1.0,2,47.0,26.0,26.0,47.0,36.5,36.5,-21.0,-44.681,-46.5,-21.0,-21.0,-72.0,28.5,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 2, ""percent"": 100.0}}",1.0,56.0,2,LOW_CONFIDENCE,0.575,MEDIUM,"[""HIGH_LOCAL_VARIABILITY"", ""INSUFFICIENT_WINDOW"", ""NEAR_GAP"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-59.25,0.575,MEDIUM,episode_analysis_v2.1
3,12,19,3,DECLINE,2024-07-08T02:40:00+00:00,2024-07-08T04:40:00+00:00,2.0,3,19.0,16.0,16.0,19.0,17.667,18.0,-3.0,-15.789,-3.333,-1.5,-1.0,-7.0,9.167,"{""LOW"": {""count"": 3, ""percent"": 100.0}}","{""FALLING"": {""count"": 3, ""percent"": 100.0}}",3.0,53.0,2,OK,0.893,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_NEGATIVE"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,controlled or natural decline,-6.5,0.893,HIGH,episode_analysis_v2.1
3,12,19,4,UNSTABLE_TRANSITION,2024-07-08T05:40:00+00:00,2024-07-08T08:40:00+00:00,3.0,4,11.0,32.0,11.0,32.0,22.5,23.5,21.0,190.909,4.0,7.0,9.0,-5.0,3.25,"{""LOW"": {""count"": 4, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 4, ""percent"": 100.0}}",6.0,49.0,2,OK,0.908,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,3.25,0.908,HIGH,episode_analysis_v2.1
3,12,19,5,STABLE_LOW,2024-07-08T09:40:00+00:00,2024-07-08T10:40:00+00:00,1.0,2,33.0,35.0,33.0,35.0,34.0,34.0,2.0,6.061,1.5,2.0,2.0,1.0,6.0,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""STABLE"": {""count"": 2, ""percent"": 100.0}}",10.0,47.0,2,OK,0.913,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,2.0,0.913,HIGH,episode_analysis_v2.1
3,12,19,6,UNSTABLE_TRANSITION,2024-07-08T11:40:00+00:00,2024-07-08T16:40:00+00:00,5.0,6,16.0,5.0,5.0,21.0,13.0,12.5,-11.0,-68.75,-5.0,-2.2,10.0,-19.0,4.667,"{""LOW"": {""count"": 6, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 6, ""percent"": 100.0}}",12.0,41.0,2,OK,0.863,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-4.333,0.863,HIGH,episode_analysis_v2.1
3,12,19,7,STABLE_LOW,2024-07-08T17:40:00+00:00,2024-07-08T18:40:00+00:00,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,-1.5,0.0,0.0,-3.0,5.25,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""STABLE"": {""count"": 2, ""percent"": 100.0}}",18.0,39.0,2,OK,0.92,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,-3.0,0.92,HIGH,episode_analysis_v2.1
3,12,19,8,UNSTABLE_TRANSITION,2024-07-08T19:40:00+00:00,2024-07-10T09:40:00+00:00,38.0,39,5.0,19.0,5.0,39.0,22.179,23.0,14.0,280.0,0.436,0.368,14.0,-23.0,3.769,"{""LOW"": {""count"": 39, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 39, ""percent"": 100.0}}",20.0,0.0,2,OK,0.874,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,0.462,0.874,HIGH,episode_analysis_v2.1
3,12,20,1,QUALITY_AFFECTED,2024-07-10T19:40:00+00:00,2024-07-10T19:40:00+00:00,0.0,1,9.0,9.0,9.0,9.0,9.0,9.0,0,0.0,N/A,N/A,N/A,N/A,0.0,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 1, ""percent"": 100.0}}",0.0,7.0,2,QUALITY_AFFECTED,0.25,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,N/A,0.25,LOW,episode_analysis_v2.1
3,12,20,2,STABLE_LOW,2024-07-10T20:40:00+00:00,2024-07-10T21:40:00+00:00,1.0,2,14.0,2.0,2.0,14.0,8.0,8.0,-12.0,-85.714,-3.5,-12.0,5.0,-12.0,3.75,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""STABLE"": {""count"": 2, ""percent"": 100.0}}",1.0,5.0,2,LOW_CONFIDENCE,0.653,MEDIUM,"[""INSUFFICIENT_WINDOW"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,0.75,0.653,MEDIUM,episode_analysis_v2.1
3,12,20,3,UNSTABLE_TRANSITION,2024-07-10T22:40:00+00:00,2024-07-11T02:40:00+00:00,4.0,5,5.0,11.0,5.0,26.0,14.8,14.0,6.0,120.0,1.8,1.5,13.0,-15.0,5.2,"{""LOW"": {""count"": 5, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 5, ""percent"": 100.0}}",3.0,0.0,2,OK,0.87,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,2.1,0.87,HIGH,episode_analysis_v2.1
3,12,21,1,QUALITY_AFFECTED,2024-07-11T04:40:00+00:00,2024-07-11T05:40:00+00:00,1.0,2,7.0,23.0,7.0,23.0,15.0,15.0,16.0,228.571,16.0,16.0,16.0,16.0,4.0,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 2, ""percent"": 100.0}}",0.0,3.0,2,QUALITY_AFFECTED,0.278,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_POSITIVE"", ""SLOPE_NEAR_THRESHOLD""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,16.0,0.278,LOW,episode_analysis_v2.1
3,12,21,2,UNSTABLE_TRANSITION,2024-07-11T06:40:00+00:00,2024-07-11T08:40:00+00:00,2.0,3,19.0,21.0,19.0,21.0,20.333,21.0,2.0,10.526,-0.667,1.0,2.0,-4.0,2.667,"{""LOW"": {""count"": 3, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 3, ""percent"": 100.0}}",2.0,0.0,2,OK,0.818,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,2.0,0.818,HIGH,episode_analysis_v2.1
3,12,22,1,QUALITY_AFFECTED,2024-07-11T18:40:00+00:00,2024-07-11T18:40:00+00:00,0.0,1,7.0,7.0,7.0,7.0,7.0,7.0,0,0.0,N/A,N/A,N/A,N/A,0.0,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 1, ""percent"": 100.0}}",0.0,14.0,2,QUALITY_AFFECTED,0.25,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,N/A,0.25,LOW,episode_analysis_v2.1
3,12,22,2,STABLE_LOW,2024-07-11T19:40:00+00:00,2024-07-11T21:40:00+00:00,2.0,3,5.0,11.0,5.0,11.0,7.667,7.0,6.0,120.0,1.333,3.0,4.0,-2.0,0.667,"{""LOW"": {""count"": 3, ""percent"": 100.0}}","{""STABLE"": {""count"": 3, ""percent"": 100.0}}",1.0,11.0,2,LOW_CONFIDENCE,0.694,MEDIUM,"[""INSUFFICIENT_WINDOW"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,0.333,0.694,MEDIUM,episode_analysis_v2.1
3,12,22,3,UNSTABLE_TRANSITION,2024-07-11T22:40:00+00:00,2024-07-12T01:40:00+00:00,3.0,4,5.0,11.0,5.0,11.0,9.0,10.0,6.0,120.0,0.0,2.0,4.0,-6.0,2.0,"{""LOW"": {""count"": 4, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 4, ""percent"": 100.0}}",4.0,7.0,2,OK,0.86,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,0.5,0.86,HIGH,episode_analysis_v2.1
3,12,22,4,STABLE_LOW,2024-07-12T02:40:00+00:00,2024-07-12T03:40:00+00:00,1.0,2,11.0,18.0,11.0,18.0,14.5,14.5,7.0,63.636,3.5,7.0,7.0,0.0,0.5,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""STABLE"": {""count"": 2, ""percent"": 100.0}}",8.0,5.0,2,OK,0.862,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,1.75,0.862,HIGH,episode_analysis_v2.1
3,12,22,5,UNSTABLE_TRANSITION,2024-07-12T04:40:00+00:00,2024-07-12T08:40:00+00:00,4.0,5,23.0,5.0,5.0,39.0,16.6,11.0,-18.0,-78.261,-2.6,-4.5,16.0,-34.0,5.1,"{""LOW"": {""count"": 5, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 5, ""percent"": 100.0}}",10.0,0.0,2,OK,0.833,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-1.3,0.833,HIGH,episode_analysis_v2.1
3,12,23,1,QUALITY_AFFECTED,2024-07-12T12:40:00+00:00,2024-07-12T12:40:00+00:00,0.0,1,19.0,19.0,19.0,19.0,19.0,19.0,0,0.0,N/A,N/A,N/A,N/A,0.0,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 1, ""percent"": 100.0}}",0.0,42.0,2,QUALITY_AFFECTED,0.25,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,N/A,0.25,LOW,episode_analysis_v2.1
3,12,23,2,UNSTABLE_TRANSITION,2024-07-12T13:40:00+00:00,2024-07-14T06:40:00+00:00,41.0,42,7.0,18.0,2.0,30.0,11.69,10.0,11.0,157.143,-0.024,0.268,16.0,-17.0,3.81,"{""LOW"": {""count"": 42, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 42, ""percent"": 100.0}}",1.0,0.0,2,LOW_CONFIDENCE,0.839,HIGH,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""PERSISTENCE_ADJUSTED_STATE"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-0.298,0.839,HIGH,episode_analysis_v2.1
3,12,24,1,QUALITY_AFFECTED,2024-07-14T08:40:00+00:00,2024-07-14T08:40:00+00:00,0.0,1,23.0,23.0,23.0,23.0,23.0,23.0,0,0.0,N/A,N/A,N/A,N/A,0.0,"{""LOW"": {""count"": 1, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 1, ""percent"": 100.0}}",0.0,115.0,2,QUALITY_AFFECTED,0.25,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,N/A,0.25,LOW,episode_analysis_v2.1
3,12,24,2,STABLE_LOW,2024-07-14T09:40:00+00:00,2024-07-14T11:40:00+00:00,2.0,3,28.0,23.0,23.0,33.0,28.0,28.0,-5.0,-17.857,0.0,-2.5,5.0,-10.0,3.333,"{""LOW"": {""count"": 3, ""percent"": 100.0}}","{""STABLE"": {""count"": 3, ""percent"": 100.0}}",1.0,112.0,2,LOW_CONFIDENCE,0.711,MEDIUM,"[""INSUFFICIENT_WINDOW"", ""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,2.5,0.711,MEDIUM,episode_analysis_v2.1
3,12,24,3,UNSTABLE_TRANSITION,2024-07-14T12:40:00+00:00,2024-07-14T18:40:00+00:00,6.0,7,16.0,11.0,9.0,19.0,12.571,11.0,-5.0,-31.25,-1.714,-0.833,8.0,-10.0,3.929,"{""LOW"": {""count"": 7, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 7, ""percent"": 100.0}}",4.0,105.0,2,OK,0.864,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,-2.429,0.864,HIGH,episode_analysis_v2.1
3,12,24,4,STABLE_LOW,2024-07-14T19:40:00+00:00,2024-07-14T20:40:00+00:00,1.0,2,19.0,11.0,11.0,19.0,15.0,15.0,-8.0,-42.105,0.0,-8.0,8.0,-8.0,0.5,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""STABLE"": {""count"": 2, ""percent"": 100.0}}",11.0,103.0,2,OK,0.814,HIGH,"[""LONG_STABLE_DURATION"", ""LOW_LOCAL_VARIABILITY"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,stable low,2.0,0.814,HIGH,episode_analysis_v2.1
3,12,24,5,UNSTABLE_TRANSITION,2024-07-14T21:40:00+00:00,2024-07-19T03:40:00+00:00,102.0,103,14.0,37.0,2.0,46.0,16.427,16.0,23.0,164.286,0.252,0.225,28.0,-23.0,3.748,"{""LOW"": {""count"": 103, ""percent"": 100.0}}","{""UNSTABLE_TRANSITION"": {""count"": 103, ""percent"": 100.0}}",13.0,0.0,2,OK,0.838,HIGH,"[""LOW_LOCAL_VARIABILITY"", ""PERSISTENCE_ADJUSTED_STATE"", ""RAW_SMOOTHED_DISAGREEMENT"", ""REPEATED_SIGN_CHANGES"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_MEDIUM_SLOPE_DISAGREEMENT"", ""SLOPE_NEAR_THRESHOLD"", ""SLOPE_WITHIN_STABLE_THRESHOLD"", ""SUFFICIENT_WINDOW""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,unstable transition,0.112,0.838,HIGH,episode_analysis_v2.1
3,12,25,1,QUALITY_AFFECTED,2024-07-19T05:40:00+00:00,2024-07-19T06:40:00+00:00,1.0,2,9.0,26.0,9.0,26.0,17.5,17.5,17.0,188.889,17.0,17.0,17.0,17.0,4.25,"{""LOW"": {""count"": 2, ""percent"": 100.0}}","{""QUALITY_AFFECTED"": {""count"": 2, ""percent"": 100.0}}",0.0,132.0,2,QUALITY_AFFECTED,0.281,LOW,"[""INSUFFICIENT_WINDOW"", ""LOW_LOCAL_VARIABILITY"", ""NEAR_GAP"", ""PERSISTENCE_ADJUSTED_STATE"", ""SHORT_MEDIUM_SLOPE_AGREEMENT"", ""SHORT_SLOPE_POSITIVE"", ""SLOPE_NEAR_THRESHOLD""]",regime_analysis_v2.1,episode_analysis_v2.1,v2.1_low100.0_high200.0_trend15.0_short3_medium6_persist2,quality affected,17.0,0.281,LOW,episode_analysis_v2.1
