R_scenario,experiment,flags,forecast_mode,forecast_origin,horizon,source,status,target_timestamp 
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T08:44:00+00:00,1h,,valid,2024-06-15T09:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T08:44:00+00:00,3h,,valid,2024-06-15T11:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T08:44:00+00:00,6h,,valid,2024-06-15T14:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T09:44:00+00:00,1h,,valid,2024-06-15T10:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T09:44:00+00:00,3h,,valid,2024-06-15T12:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T09:44:00+00:00,6h,,valid,2024-06-15T15:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T10:44:00+00:00,1h,,valid,2024-06-15T11:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T10:44:00+00:00,3h,,valid,2024-06-15T13:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T10:44:00+00:00,6h,,valid,2024-06-15T16:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T11:44:00+00:00,1h,,valid,2024-06-15T12:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T11:44:00+00:00,3h,,valid,2024-06-15T14:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T11:44:00+00:00,6h,,valid,2024-06-15T17:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T12:44:00+00:00,1h,,valid,2024-06-15T13:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T12:44:00+00:00,3h,,valid,2024-06-15T15:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T12:44:00+00:00,6h,,valid,2024-06-15T18:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T13:44:00+00:00,1h,,valid,2024-06-15T14:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T13:44:00+00:00,3h,,valid,2024-06-15T16:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T13:44:00+00:00,6h,,valid,2024-06-15T19:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T14:44:00+00:00,1h,,valid,2024-06-15T15:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T14:44:00+00:00,3h,,valid,2024-06-15T17:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T14:44:00+00:00,6h,,valid,2024-06-15T20:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T15:44:00+00:00,1h,,valid,2024-06-15T16:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T15:44:00+00:00,3h,,valid,2024-06-15T18:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T15:44:00+00:00,6h,,valid,2024-06-15T21:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T16:44:00+00:00,1h,,valid,2024-06-15T17:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T16:44:00+00:00,3h,,valid,2024-06-15T19:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T16:44:00+00:00,6h,,valid,2024-06-15T22:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T17:44:00+00:00,1h,,valid,2024-06-15T18:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T17:44:00+00:00,3h,,valid,2024-06-15T20:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T17:44:00+00:00,6h,,valid,2024-06-15T23:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T18:44:00+00:00,1h,,valid,2024-06-15T19:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T18:44:00+00:00,3h,,valid,2024-06-15T21:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,F2_known_intervention_scenario,2024-06-15T18:44:00+00:00,6h,,unreliable,2024-06-16T00:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T19:44:00+00:00,1h,,valid,2024-06-15T20:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T19:44:00+00:00,3h,,valid,2024-06-15T22:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,F2_known_intervention_scenario,2024-06-15T19:44:00+00:00,6h,,unreliable,2024-06-16T01:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T20:44:00+00:00,1h,,valid,2024-06-15T21:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T20:44:00+00:00,3h,,valid,2024-06-15T23:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,F2_known_intervention_scenario,2024-06-15T20:44:00+00:00,6h,,unreliable,2024-06-16T02:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T21:44:00+00:00,1h,,valid,2024-06-15T22:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,F2_known_intervention_scenario,2024-06-15T21:44:00+00:00,3h,,unreliable,2024-06-16T00:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,F2_known_intervention_scenario,2024-06-15T21:44:00+00:00,6h,,unreliable,2024-06-16T03:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY,F2_known_intervention_scenario,2024-06-15T22:44:00+00:00,1h,,valid,2024-06-15T23:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,F2_known_intervention_scenario,2024-06-15T22:44:00+00:00,3h,,unreliable,2024-06-16T01:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,F2_known_intervention_scenario,2024-06-15T22:44:00+00:00,6h,,unreliable,2024-06-16T04:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,F2_known_intervention_scenario,2024-06-15T23:44:00+00:00,1h,,unreliable,2024-06-16T00:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,F2_known_intervention_scenario,2024-06-15T23:44:00+00:00,3h,,unreliable,2024-06-16T02:44:00+00:00
R_high,Experiment A,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,F2_known_intervention_scenario,2024-06-15T23:44:00+00:00,6h,,unreliable,2024-06-16T05:44:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T00:47:00+00:00,1h,,valid,2024-05-24T01:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T00:47:00+00:00,3h,,valid,2024-05-24T03:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T00:47:00+00:00,6h,,valid,2024-05-24T06:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T01:47:00+00:00,1h,,valid,2024-05-24T02:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T01:47:00+00:00,3h,,valid,2024-05-24T04:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T01:47:00+00:00,6h,,valid,2024-05-24T07:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T02:47:00+00:00,1h,,valid,2024-05-24T03:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T02:47:00+00:00,3h,,valid,2024-05-24T05:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T02:47:00+00:00,6h,,valid,2024-05-24T08:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T03:47:00+00:00,1h,,valid,2024-05-24T04:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T03:47:00+00:00,3h,,valid,2024-05-24T06:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T03:47:00+00:00,6h,,valid,2024-05-24T09:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T04:47:00+00:00,1h,,valid,2024-05-24T05:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T04:47:00+00:00,3h,,valid,2024-05-24T07:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T04:47:00+00:00,6h,,valid,2024-05-24T10:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T05:47:00+00:00,1h,,valid,2024-05-24T06:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T05:47:00+00:00,3h,,valid,2024-05-24T08:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T05:47:00+00:00,6h,,valid,2024-05-24T11:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T06:47:00+00:00,1h,,valid,2024-05-24T07:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T06:47:00+00:00,3h,,valid,2024-05-24T09:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T06:47:00+00:00,6h,,valid,2024-05-24T12:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T07:47:00+00:00,1h,,valid,2024-05-24T08:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T07:47:00+00:00,3h,,valid,2024-05-24T10:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T07:47:00+00:00,6h,,valid,2024-05-24T13:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T08:47:00+00:00,1h,,valid,2024-05-24T09:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T08:47:00+00:00,3h,,valid,2024-05-24T11:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T08:47:00+00:00,6h,,valid,2024-05-24T14:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T09:47:00+00:00,1h,,valid,2024-05-24T10:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T09:47:00+00:00,3h,,valid,2024-05-24T12:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T09:47:00+00:00,6h,,valid,2024-05-24T15:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T10:47:00+00:00,1h,,valid,2024-05-24T11:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T10:47:00+00:00,3h,,valid,2024-05-24T13:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T10:47:00+00:00,6h,,valid,2024-05-24T16:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T11:47:00+00:00,1h,,valid,2024-05-24T12:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T11:47:00+00:00,3h,,valid,2024-05-24T14:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T11:47:00+00:00,6h,,valid,2024-05-24T17:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T12:47:00+00:00,1h,,valid,2024-05-24T13:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T12:47:00+00:00,3h,,valid,2024-05-24T15:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T12:47:00+00:00,6h,,valid,2024-05-24T18:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T13:47:00+00:00,1h,,valid,2024-05-24T14:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T13:47:00+00:00,3h,,valid,2024-05-24T16:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T13:47:00+00:00,6h,,valid,2024-05-24T19:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T14:47:00+00:00,1h,,valid,2024-05-24T15:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T14:47:00+00:00,3h,,valid,2024-05-24T17:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T14:47:00+00:00,6h,,valid,2024-05-24T20:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T15:47:00+00:00,1h,,valid,2024-05-24T16:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T15:47:00+00:00,3h,,valid,2024-05-24T18:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T15:47:00+00:00,6h,,valid,2024-05-24T21:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T16:47:00+00:00,1h,,valid,2024-05-24T17:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T16:47:00+00:00,3h,,valid,2024-05-24T19:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T16:47:00+00:00,6h,,valid,2024-05-24T22:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T17:47:00+00:00,1h,,valid,2024-05-24T18:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T17:47:00+00:00,3h,,valid,2024-05-24T20:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T17:47:00+00:00,6h,,valid,2024-05-24T23:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T18:47:00+00:00,1h,,valid,2024-05-24T19:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T18:47:00+00:00,3h,,valid,2024-05-24T21:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T18:47:00+00:00,6h,,valid,2024-05-25T00:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T19:47:00+00:00,1h,,valid,2024-05-24T20:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T19:47:00+00:00,3h,,valid,2024-05-24T22:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T19:47:00+00:00,6h,,valid,2024-05-25T01:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T20:47:00+00:00,1h,,valid,2024-05-24T21:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T20:47:00+00:00,3h,,valid,2024-05-24T23:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T20:47:00+00:00,6h,,valid,2024-05-25T02:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T21:47:00+00:00,1h,,valid,2024-05-24T22:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T21:47:00+00:00,3h,,valid,2024-05-25T00:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T21:47:00+00:00,6h,,valid,2024-05-25T03:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T22:47:00+00:00,1h,,valid,2024-05-24T23:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T22:47:00+00:00,3h,,valid,2024-05-25T01:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T22:47:00+00:00,6h,,valid,2024-05-25T04:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T23:47:00+00:00,1h,,valid,2024-05-25T00:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T23:47:00+00:00,3h,,valid,2024-05-25T02:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-24T23:47:00+00:00,6h,,valid,2024-05-25T05:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T00:47:00+00:00,1h,,valid,2024-05-25T01:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T00:47:00+00:00,3h,,valid,2024-05-25T03:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T00:47:00+00:00,6h,,valid,2024-05-25T06:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T01:47:00+00:00,1h,,valid,2024-05-25T02:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T01:47:00+00:00,3h,,valid,2024-05-25T04:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T01:47:00+00:00,6h,,valid,2024-05-25T07:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T02:47:00+00:00,1h,,valid,2024-05-25T03:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T02:47:00+00:00,3h,,valid,2024-05-25T05:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T02:47:00+00:00,6h,,valid,2024-05-25T08:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T03:47:00+00:00,1h,,valid,2024-05-25T04:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T03:47:00+00:00,3h,,valid,2024-05-25T06:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T03:47:00+00:00,6h,,valid,2024-05-25T09:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T04:47:00+00:00,1h,,valid,2024-05-25T05:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T04:47:00+00:00,3h,,valid,2024-05-25T07:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T04:47:00+00:00,6h,,valid,2024-05-25T10:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T05:47:00+00:00,1h,,valid,2024-05-25T06:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T05:47:00+00:00,3h,,valid,2024-05-25T08:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T05:47:00+00:00,6h,,valid,2024-05-25T11:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T06:47:00+00:00,1h,,valid,2024-05-25T07:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T06:47:00+00:00,3h,,valid,2024-05-25T09:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T06:47:00+00:00,6h,,valid,2024-05-25T12:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T07:47:00+00:00,1h,,valid,2024-05-25T08:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T07:47:00+00:00,3h,,valid,2024-05-25T10:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T07:47:00+00:00,6h,,valid,2024-05-25T13:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T08:47:00+00:00,1h,,valid,2024-05-25T09:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T08:47:00+00:00,3h,,valid,2024-05-25T11:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T08:47:00+00:00,6h,,valid,2024-05-25T14:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T09:47:00+00:00,1h,,valid,2024-05-25T10:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T09:47:00+00:00,3h,,valid,2024-05-25T12:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T09:47:00+00:00,6h,,valid,2024-05-25T15:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T10:47:00+00:00,1h,,valid,2024-05-25T11:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T10:47:00+00:00,3h,,valid,2024-05-25T13:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T10:47:00+00:00,6h,,valid,2024-05-25T16:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T11:47:00+00:00,1h,,valid,2024-05-25T12:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T11:47:00+00:00,3h,,valid,2024-05-25T14:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T11:47:00+00:00,6h,,valid,2024-05-25T17:47:00+00:00
R_low,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T12:47:00+00:00,1h,,valid,2024-05-25T13:47:00+00:00
