Q_selected,R_scenario,absolute_error,covered_by_95_interval,error,event_knowledge_status,exclusion_reason,experiment,filtered_posterior_at_origin,forecast_mean,forecast_mode,forecast_origin,forecast_variance,horizon,lower_interval,observed_value,origin_phase,target_phase,target_timestamp,test_cycle,training_cycle,upper_interval,valid_status,validity_flags,validity_status 
100.0,R_high,0.172,True,0.172,current_phase_transition,,Experiment B,254.157,247.172,F1_no_future_event_knowledge,2024-05-28T10:47:00+00:00,418.314,3h,207.084,247.0,accumulation,accumulation,2024-05-28T13:47:00+00:00,Cycle 1,Cycle 2,287.259,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,15.663,True,15.663,current_phase_transition,,Experiment B,254.157,240.663,F1_no_future_event_knowledge,2024-05-28T10:47:00+00:00,649.629,6h,190.707,225.0,accumulation,accumulation,2024-05-28T16:47:00+00:00,Cycle 1,Cycle 2,290.619,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,6.176,True,6.176,current_phase_transition,,Experiment B,238.188,236.176,F1_no_future_event_knowledge,2024-05-28T11:47:00+00:00,244.922,1h,205.502,230.0,accumulation,accumulation,2024-05-28T12:47:00+00:00,Cycle 1,Cycle 2,266.85,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,0.292,True,0.292,current_phase_transition,,Experiment B,238.188,232.292,F1_no_future_event_knowledge,2024-05-28T11:47:00+00:00,418.314,3h,192.204,232.0,accumulation,accumulation,2024-05-28T14:47:00+00:00,Cycle 1,Cycle 2,272.379,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,21.798,True,21.798,current_phase_transition,,Experiment B,238.188,226.798,F1_no_future_event_knowledge,2024-05-28T11:47:00+00:00,649.629,6h,176.842,205.0,accumulation,accumulation,2024-05-28T17:47:00+00:00,Cycle 1,Cycle 2,276.754,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,15.08,True,-15.08,current_phase_transition,,Experiment B,233.831,231.92,F1_no_future_event_knowledge,2024-05-28T12:47:00+00:00,244.922,1h,201.246,247.0,accumulation,accumulation,2024-05-28T13:47:00+00:00,Cycle 1,Cycle 2,262.594,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,44.768,False,-44.768,current_phase_transition,,Experiment B,233.831,228.232,F1_no_future_event_knowledge,2024-05-28T12:47:00+00:00,418.314,3h,188.144,273.0,accumulation,accumulation,2024-05-28T15:47:00+00:00,Cycle 1,Cycle 2,268.319,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,3.986,True,-3.986,current_phase_transition,,Experiment B,233.831,223.014,F1_no_future_event_knowledge,2024-05-28T12:47:00+00:00,649.629,6h,173.058,227.0,accumulation,accumulation,2024-05-28T18:47:00+00:00,Cycle 1,Cycle 2,272.97,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,3.648,True,3.648,current_phase_transition,,Experiment B,237.647,235.648,F1_no_future_event_knowledge,2024-05-28T13:47:00+00:00,244.922,1h,204.974,232.0,accumulation,accumulation,2024-05-28T14:47:00+00:00,Cycle 1,Cycle 2,266.322,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,6.788,True,6.788,current_phase_transition,,Experiment B,237.647,231.788,F1_no_future_event_knowledge,2024-05-28T13:47:00+00:00,418.314,3h,191.7,225.0,accumulation,accumulation,2024-05-28T16:47:00+00:00,Cycle 1,Cycle 2,271.875,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,28.672,True,-28.672,current_phase_transition,,Experiment B,237.647,226.328,F1_no_future_event_knowledge,2024-05-28T13:47:00+00:00,649.629,6h,176.372,255.0,accumulation,accumulation,2024-05-28T19:47:00+00:00,Cycle 1,Cycle 2,276.284,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,40.658,False,-40.658,current_phase_transition,,Experiment B,234.262,232.342,F1_no_future_event_knowledge,2024-05-28T14:47:00+00:00,244.922,1h,201.668,273.0,accumulation,accumulation,2024-05-28T15:47:00+00:00,Cycle 1,Cycle 2,263.016,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,23.634,True,23.634,current_phase_transition,,Experiment B,234.262,228.634,F1_no_future_event_knowledge,2024-05-28T14:47:00+00:00,418.314,3h,188.547,205.0,accumulation,accumulation,2024-05-28T17:47:00+00:00,Cycle 1,Cycle 2,268.721,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,2.389,True,2.389,current_phase_transition,,Experiment B,234.262,223.389,F1_no_future_event_knowledge,2024-05-28T14:47:00+00:00,649.629,6h,173.433,221.0,accumulation,accumulation,2024-05-28T20:47:00+00:00,Cycle 1,Cycle 2,273.346,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,20.548,True,20.548,current_phase_transition,,Experiment B,247.783,245.548,F1_no_future_event_knowledge,2024-05-28T15:47:00+00:00,244.922,1h,214.874,225.0,accumulation,accumulation,2024-05-28T16:47:00+00:00,Cycle 1,Cycle 2,276.222,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,14.232,True,14.232,current_phase_transition,,Experiment B,247.783,241.232,F1_no_future_event_knowledge,2024-05-28T15:47:00+00:00,418.314,3h,201.145,227.0,accumulation,accumulation,2024-05-28T18:47:00+00:00,Cycle 1,Cycle 2,281.32,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,14.129,True,14.129,current_phase_transition,,Experiment B,247.783,235.129,F1_no_future_event_knowledge,2024-05-28T15:47:00+00:00,649.629,6h,185.173,221.0,accumulation,accumulation,2024-05-28T21:47:00+00:00,Cycle 1,Cycle 2,285.085,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,30.743,False,30.743,current_phase_transition,,Experiment B,237.744,235.743,F1_no_future_event_knowledge,2024-05-28T16:47:00+00:00,244.922,1h,205.069,205.0,accumulation,accumulation,2024-05-28T17:47:00+00:00,Cycle 1,Cycle 2,266.417,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,23.122,True,-23.122,current_phase_transition,,Experiment B,237.744,231.878,F1_no_future_event_knowledge,2024-05-28T16:47:00+00:00,418.314,3h,191.791,255.0,accumulation,accumulation,2024-05-28T19:47:00+00:00,Cycle 1,Cycle 2,271.966,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,1.413,True,1.413,current_phase_transition,,Experiment B,237.744,226.413,F1_no_future_event_knowledge,2024-05-28T16:47:00+00:00,649.629,6h,176.456,225.0,accumulation,accumulation,2024-05-28T22:47:00+00:00,Cycle 1,Cycle 2,276.369,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,4.616,True,-4.616,current_phase_transition,,Experiment B,224.068,222.384,F1_no_future_event_knowledge,2024-05-28T17:47:00+00:00,244.922,1h,191.71,227.0,accumulation,accumulation,2024-05-28T18:47:00+00:00,Cycle 1,Cycle 2,253.058,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,1.866,True,-1.866,current_phase_transition,,Experiment B,224.068,219.134,F1_no_future_event_knowledge,2024-05-28T17:47:00+00:00,418.314,3h,179.047,221.0,accumulation,accumulation,2024-05-28T20:47:00+00:00,Cycle 1,Cycle 2,259.222,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,13.463,True,-13.463,current_phase_transition,,Experiment B,224.068,214.537,F1_no_future_event_knowledge,2024-05-28T17:47:00+00:00,649.629,6h,164.581,228.0,accumulation,accumulation,2024-05-28T23:47:00+00:00,Cycle 1,Cycle 2,264.494,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,32.548,False,-32.548,current_phase_transition,,Experiment B,224.137,222.452,F1_no_future_event_knowledge,2024-05-28T18:47:00+00:00,244.922,1h,191.778,255.0,accumulation,accumulation,2024-05-28T19:47:00+00:00,Cycle 1,Cycle 2,253.126,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,1.801,True,-1.801,current_phase_transition,,Experiment B,224.137,219.199,F1_no_future_event_knowledge,2024-05-28T18:47:00+00:00,418.314,3h,179.112,221.0,accumulation,accumulation,2024-05-28T21:47:00+00:00,Cycle 1,Cycle 2,259.287,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,1.402,True,-1.402,current_phase_transition,,Experiment B,224.137,214.598,F1_no_future_event_knowledge,2024-05-28T18:47:00+00:00,649.629,6h,164.642,216.0,accumulation,accumulation,2024-05-29T00:47:00+00:00,Cycle 1,Cycle 2,264.554,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,11.88,True,11.88,current_phase_transition,,Experiment B,234.813,232.88,F1_no_future_event_knowledge,2024-05-28T19:47:00+00:00,244.922,1h,202.206,221.0,accumulation,accumulation,2024-05-28T20:47:00+00:00,Cycle 1,Cycle 2,263.554,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,4.147,True,4.147,current_phase_transition,,Experiment B,234.813,229.147,F1_no_future_event_knowledge,2024-05-28T19:47:00+00:00,418.314,3h,189.06,225.0,accumulation,accumulation,2024-05-28T22:47:00+00:00,Cycle 1,Cycle 2,269.234,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,5.867,True,5.867,current_phase_transition,,Experiment B,234.813,223.867,F1_no_future_event_knowledge,2024-05-28T19:47:00+00:00,649.629,6h,173.911,218.0,accumulation,accumulation,2024-05-29T01:47:00+00:00,Cycle 1,Cycle 2,273.824,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,5.585,True,5.585,current_phase_transition,,Experiment B,228.368,226.585,F1_no_future_event_knowledge,2024-05-28T20:47:00+00:00,244.922,1h,195.911,221.0,accumulation,accumulation,2024-05-28T21:47:00+00:00,Cycle 1,Cycle 2,257.259,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,4.858,True,-4.858,current_phase_transition,,Experiment B,228.368,223.142,F1_no_future_event_knowledge,2024-05-28T20:47:00+00:00,418.314,3h,183.054,228.0,accumulation,accumulation,2024-05-28T23:47:00+00:00,Cycle 1,Cycle 2,263.229,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,0.271,True,0.271,current_phase_transition,,Experiment B,228.368,218.271,F1_no_future_event_knowledge,2024-05-28T20:47:00+00:00,649.629,6h,168.315,218.0,accumulation,accumulation,2024-05-29T02:47:00+00:00,Cycle 1,Cycle 2,268.228,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,2.229,True,-2.229,current_phase_transition,,Experiment B,224.464,222.771,F1_no_future_event_knowledge,2024-05-28T21:47:00+00:00,244.922,1h,192.097,225.0,accumulation,accumulation,2024-05-28T22:47:00+00:00,Cycle 1,Cycle 2,253.445,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,3.504,True,3.504,current_phase_transition,,Experiment B,224.464,219.504,F1_no_future_event_knowledge,2024-05-28T21:47:00+00:00,418.314,3h,179.416,216.0,accumulation,accumulation,2024-05-29T00:47:00+00:00,Cycle 1,Cycle 2,259.591,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,23.119,True,-23.119,current_phase_transition,,Experiment B,224.464,214.881,F1_no_future_event_knowledge,2024-05-28T21:47:00+00:00,649.629,6h,164.925,238.0,accumulation,accumulation,2024-05-29T03:47:00+00:00,Cycle 1,Cycle 2,264.838,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,6.055,True,-6.055,current_phase_transition,,Experiment B,223.618,221.945,F1_no_future_event_knowledge,2024-05-28T22:47:00+00:00,244.922,1h,191.271,228.0,accumulation,accumulation,2024-05-28T23:47:00+00:00,Cycle 1,Cycle 2,252.619,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,0.715,True,0.715,current_phase_transition,,Experiment B,223.618,218.715,F1_no_future_event_knowledge,2024-05-28T22:47:00+00:00,418.314,3h,178.628,218.0,accumulation,accumulation,2024-05-29T01:47:00+00:00,Cycle 1,Cycle 2,258.802,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,10.853,True,-10.853,current_phase_transition,,Experiment B,223.618,214.147,F1_no_future_event_knowledge,2024-05-28T22:47:00+00:00,649.629,6h,164.191,225.0,accumulation,accumulation,2024-05-29T04:47:00+00:00,Cycle 1,Cycle 2,264.103,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,6.557,True,6.557,current_phase_transition,,Experiment B,224.244,222.557,F1_no_future_event_knowledge,2024-05-28T23:47:00+00:00,244.922,1h,191.883,216.0,accumulation,accumulation,2024-05-29T00:47:00+00:00,Cycle 1,Cycle 2,253.231,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,1.299,True,1.299,current_phase_transition,,Experiment B,224.244,219.299,F1_no_future_event_knowledge,2024-05-28T23:47:00+00:00,418.314,3h,179.212,218.0,accumulation,accumulation,2024-05-29T02:47:00+00:00,Cycle 1,Cycle 2,259.386,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,4.691,True,4.691,current_phase_transition,,Experiment B,224.244,214.691,F1_no_future_event_knowledge,2024-05-28T23:47:00+00:00,649.629,6h,164.735,210.0,accumulation,accumulation,2024-05-29T05:47:00+00:00,Cycle 1,Cycle 2,264.647,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,0.477,True,0.477,current_phase_transition,,Experiment B,220.067,218.477,F1_no_future_event_knowledge,2024-05-29T00:47:00+00:00,244.922,1h,187.803,218.0,accumulation,accumulation,2024-05-29T01:47:00+00:00,Cycle 1,Cycle 2,249.151,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,22.594,True,-22.594,current_phase_transition,,Experiment B,220.067,215.406,F1_no_future_event_knowledge,2024-05-29T00:47:00+00:00,418.314,3h,175.319,238.0,accumulation,accumulation,2024-05-29T03:47:00+00:00,Cycle 1,Cycle 2,255.494,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,39.936,True,-39.936,current_phase_transition,,Experiment B,220.067,211.064,F1_no_future_event_knowledge,2024-05-29T00:47:00+00:00,649.629,6h,161.108,251.0,accumulation,accumulation,2024-05-29T06:47:00+00:00,Cycle 1,Cycle 2,261.02,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,1.253,True,-1.253,current_phase_transition,,Experiment B,218.296,216.747,F1_no_future_event_knowledge,2024-05-29T01:47:00+00:00,244.922,1h,186.073,218.0,accumulation,accumulation,2024-05-29T02:47:00+00:00,Cycle 1,Cycle 2,247.421,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,11.244,True,-11.244,current_phase_transition,,Experiment B,218.296,213.756,F1_no_future_event_knowledge,2024-05-29T01:47:00+00:00,418.314,3h,173.669,225.0,accumulation,accumulation,2024-05-29T04:47:00+00:00,Cycle 1,Cycle 2,253.843,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,2.474,True,-2.474,current_phase_transition,,Experiment B,218.296,209.526,F1_no_future_event_knowledge,2024-05-29T01:47:00+00:00,649.629,6h,159.57,212.0,accumulation,accumulation,2024-05-29T07:47:00+00:00,Cycle 1,Cycle 2,259.482,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,22.301,True,-22.301,current_phase_transition,,Experiment B,217.223,215.699,F1_no_future_event_knowledge,2024-05-29T02:47:00+00:00,244.922,1h,185.025,238.0,accumulation,accumulation,2024-05-29T03:47:00+00:00,Cycle 1,Cycle 2,246.373,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,2.756,True,2.756,current_phase_transition,,Experiment B,217.223,212.756,F1_no_future_event_knowledge,2024-05-29T02:47:00+00:00,418.314,3h,172.669,210.0,accumulation,accumulation,2024-05-29T05:47:00+00:00,Cycle 1,Cycle 2,252.843,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,36.406,True,-36.406,current_phase_transition,,Experiment B,217.223,208.594,F1_no_future_event_knowledge,2024-05-29T02:47:00+00:00,649.629,6h,158.638,245.0,accumulation,accumulation,2024-05-29T08:47:00+00:00,Cycle 1,Cycle 2,258.55,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,2.518,True,-2.518,current_phase_transition,,Experiment B,224.168,222.482,F1_no_future_event_knowledge,2024-05-29T03:47:00+00:00,244.922,1h,191.808,225.0,accumulation,accumulation,2024-05-29T04:47:00+00:00,Cycle 1,Cycle 2,253.156,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,31.772,True,-31.772,current_phase_transition,,Experiment B,224.168,219.228,F1_no_future_event_knowledge,2024-05-29T03:47:00+00:00,418.314,3h,179.141,251.0,accumulation,accumulation,2024-05-29T06:47:00+00:00,Cycle 1,Cycle 2,259.315,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,45.375,True,-45.375,current_phase_transition,,Experiment B,224.168,214.625,F1_no_future_event_knowledge,2024-05-29T03:47:00+00:00,649.629,6h,164.668,260.0,accumulation,accumulation,2024-05-29T09:47:00+00:00,Cycle 1,Cycle 2,264.581,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,11.77,True,11.77,current_phase_transition,,Experiment B,223.438,221.77,F1_no_future_event_knowledge,2024-05-29T04:47:00+00:00,244.922,1h,191.096,210.0,accumulation,accumulation,2024-05-29T05:47:00+00:00,Cycle 1,Cycle 2,252.444,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,6.548,True,6.548,current_phase_transition,,Experiment B,223.438,218.548,F1_no_future_event_knowledge,2024-05-29T04:47:00+00:00,418.314,3h,178.461,212.0,accumulation,accumulation,2024-05-29T07:47:00+00:00,Cycle 1,Cycle 2,258.635,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,3.991,True,3.991,current_phase_transition,,Experiment B,223.438,213.991,F1_no_future_event_knowledge,2024-05-29T04:47:00+00:00,649.629,6h,164.035,210.0,accumulation,accumulation,2024-05-29T10:47:00+00:00,Cycle 1,Cycle 2,263.947,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,35.226,False,-35.226,current_phase_transition,,Experiment B,217.3,215.774,F1_no_future_event_knowledge,2024-05-29T05:47:00+00:00,244.922,1h,185.1,251.0,accumulation,accumulation,2024-05-29T06:47:00+00:00,Cycle 1,Cycle 2,246.448,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,32.172,True,-32.172,current_phase_transition,,Experiment B,217.3,212.828,F1_no_future_event_knowledge,2024-05-29T05:47:00+00:00,418.314,3h,172.741,245.0,accumulation,accumulation,2024-05-29T08:47:00+00:00,Cycle 1,Cycle 2,252.915,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,18.339,True,-18.339,current_phase_transition,,Experiment B,217.3,208.661,F1_no_future_event_knowledge,2024-05-29T05:47:00+00:00,649.629,6h,158.705,227.0,accumulation,accumulation,2024-05-29T11:47:00+00:00,Cycle 1,Cycle 2,258.617,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,15.35,True,15.35,current_phase_transition,,Experiment B,229.152,227.35,F1_no_future_event_knowledge,2024-05-29T06:47:00+00:00,244.922,1h,196.676,212.0,accumulation,accumulation,2024-05-29T07:47:00+00:00,Cycle 1,Cycle 2,258.024,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,36.128,True,-36.128,current_phase_transition,,Experiment B,229.152,223.872,F1_no_future_event_knowledge,2024-05-29T06:47:00+00:00,418.314,3h,183.785,260.0,accumulation,accumulation,2024-05-29T09:47:00+00:00,Cycle 1,Cycle 2,263.959,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,34.048,True,-34.048,current_phase_transition,,Experiment B,229.152,218.952,F1_no_future_event_knowledge,2024-05-29T06:47:00+00:00,649.629,6h,168.996,253.0,accumulation,accumulation,2024-05-29T12:47:00+00:00,Cycle 1,Cycle 2,268.908,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,25.103,True,-25.103,current_phase_transition,,Experiment B,221.521,219.897,F1_no_future_event_knowledge,2024-05-29T07:47:00+00:00,244.922,1h,189.223,245.0,accumulation,accumulation,2024-05-29T08:47:00+00:00,Cycle 1,Cycle 2,250.571,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,6.761,True,6.761,current_phase_transition,,Experiment B,221.521,216.761,F1_no_future_event_knowledge,2024-05-29T07:47:00+00:00,418.314,3h,176.674,210.0,accumulation,accumulation,2024-05-29T10:47:00+00:00,Cycle 1,Cycle 2,256.848,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,45.674,True,-45.674,current_phase_transition,,Experiment B,221.521,212.326,F1_no_future_event_knowledge,2024-05-29T07:47:00+00:00,649.629,6h,162.37,258.0,accumulation,accumulation,2024-05-29T13:47:00+00:00,Cycle 1,Cycle 2,262.282,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,32.378,False,-32.378,current_phase_transition,,Experiment B,229.43,227.622,F1_no_future_event_knowledge,2024-05-29T08:47:00+00:00,244.922,1h,196.948,260.0,accumulation,accumulation,2024-05-29T09:47:00+00:00,Cycle 1,Cycle 2,258.296,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,2.869,True,-2.869,current_phase_transition,,Experiment B,229.43,224.131,F1_no_future_event_knowledge,2024-05-29T08:47:00+00:00,418.314,3h,184.044,227.0,accumulation,accumulation,2024-05-29T11:47:00+00:00,Cycle 1,Cycle 2,264.219,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,31.806,True,-31.806,current_phase_transition,,Experiment B,229.43,219.194,F1_no_future_event_knowledge,2024-05-29T08:47:00+00:00,649.629,6h,169.237,251.0,accumulation,accumulation,2024-05-29T14:47:00+00:00,Cycle 1,Cycle 2,269.15,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,27.866,True,27.866,current_phase_transition,,Experiment B,239.918,237.866,F1_no_future_event_knowledge,2024-05-29T09:47:00+00:00,244.922,1h,207.192,210.0,accumulation,accumulation,2024-05-29T10:47:00+00:00,Cycle 1,Cycle 2,268.54,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,19.096,True,-19.096,current_phase_transition,,Experiment B,239.918,233.904,F1_no_future_event_knowledge,2024-05-29T09:47:00+00:00,418.314,3h,193.817,253.0,accumulation,accumulation,2024-05-29T12:47:00+00:00,Cycle 1,Cycle 2,273.992,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,21.3,True,21.3,current_phase_transition,,Experiment B,239.918,228.3,F1_no_future_event_knowledge,2024-05-29T09:47:00+00:00,649.629,6h,178.344,207.0,accumulation,accumulation,2024-05-29T15:47:00+00:00,Cycle 1,Cycle 2,278.256,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,1.475,True,-1.475,current_phase_transition,,Experiment B,227.283,225.525,F1_no_future_event_knowledge,2024-05-29T10:47:00+00:00,244.922,1h,194.851,227.0,accumulation,accumulation,2024-05-29T11:47:00+00:00,Cycle 1,Cycle 2,256.199,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,35.869,True,-35.869,current_phase_transition,,Experiment B,227.283,222.131,F1_no_future_event_knowledge,2024-05-29T10:47:00+00:00,418.314,3h,182.044,258.0,accumulation,accumulation,2024-05-29T13:47:00+00:00,Cycle 1,Cycle 2,262.218,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,34.33,True,34.33,current_phase_transition,,Experiment B,227.283,217.33,F1_no_future_event_knowledge,2024-05-29T10:47:00+00:00,649.629,6h,167.374,183.0,accumulation,accumulation,2024-05-29T16:47:00+00:00,Cycle 1,Cycle 2,267.286,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,28.645,True,-28.645,current_phase_transition,,Experiment B,226.085,224.355,F1_no_future_event_knowledge,2024-05-29T11:47:00+00:00,244.922,1h,193.681,253.0,accumulation,accumulation,2024-05-29T12:47:00+00:00,Cycle 1,Cycle 2,255.029,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,29.985,True,-29.985,current_phase_transition,,Experiment B,226.085,221.015,F1_no_future_event_knowledge,2024-05-29T11:47:00+00:00,418.314,3h,180.927,251.0,accumulation,accumulation,2024-05-29T14:47:00+00:00,Cycle 1,Cycle 2,261.102,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,48.289,True,48.289,current_phase_transition,,Experiment B,226.085,216.289,F1_no_future_event_knowledge,2024-05-29T11:47:00+00:00,649.629,6h,166.333,168.0,accumulation,accumulation,2024-05-29T17:47:00+00:00,Cycle 1,Cycle 2,266.246,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,24.709,True,-24.709,current_phase_transition,,Experiment B,235.234,233.291,F1_no_future_event_knowledge,2024-05-29T12:47:00+00:00,244.922,1h,202.617,258.0,accumulation,accumulation,2024-05-29T13:47:00+00:00,Cycle 1,Cycle 2,263.965,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,22.539,True,22.539,current_phase_transition,,Experiment B,235.234,229.539,F1_no_future_event_knowledge,2024-05-29T12:47:00+00:00,418.314,3h,189.452,207.0,accumulation,accumulation,2024-05-29T15:47:00+00:00,Cycle 1,Cycle 2,269.626,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,27.233,True,27.233,current_phase_transition,,Experiment B,235.234,224.233,F1_no_future_event_knowledge,2024-05-29T12:47:00+00:00,649.629,6h,174.277,197.0,accumulation,accumulation,2024-05-29T18:47:00+00:00,Cycle 1,Cycle 2,274.189,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,10.442,True,-10.442,current_phase_transition,,Experiment B,242.674,240.558,F1_no_future_event_knowledge,2024-05-29T13:47:00+00:00,244.922,1h,209.884,251.0,accumulation,accumulation,2024-05-29T14:47:00+00:00,Cycle 1,Cycle 2,271.232,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,53.472,False,53.472,current_phase_transition,,Experiment B,242.674,236.472,F1_no_future_event_knowledge,2024-05-29T13:47:00+00:00,418.314,3h,196.385,183.0,accumulation,accumulation,2024-05-29T16:47:00+00:00,Cycle 1,Cycle 2,276.56,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,47.693,True,47.693,current_phase_transition,,Experiment B,242.674,230.693,F1_no_future_event_knowledge,2024-05-29T13:47:00+00:00,649.629,6h,180.737,183.0,accumulation,accumulation,2024-05-29T19:47:00+00:00,Cycle 1,Cycle 2,280.65,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,35.365,False,35.365,current_phase_transition,,Experiment B,244.524,242.365,F1_no_future_event_knowledge,2024-05-29T14:47:00+00:00,244.922,1h,211.691,207.0,accumulation,accumulation,2024-05-29T15:47:00+00:00,Cycle 1,Cycle 2,273.038,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,70.196,False,70.196,current_phase_transition,,Experiment B,244.524,238.196,F1_no_future_event_knowledge,2024-05-29T14:47:00+00:00,418.314,3h,198.108,168.0,accumulation,accumulation,2024-05-29T17:47:00+00:00,Cycle 1,Cycle 2,278.283,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_high,20.299,True,20.299,current_phase_transition,,Experiment B,244.524,232.299,F1_no_future_event_knowledge,2024-05-29T14:47:00+00:00,649.629,6h,182.343,212.0,accumulation,accumulation,2024-05-29T20:47:00+00:00,Cycle 1,Cycle 2,282.255,valid,PROVISIONAL_EVENT_BOUNDARY,valid
